,tid,status,tag,date,title,clean_content
3877,23684,求助中,,2017-2-14,升级2，1以后文字变得非常小,我的是车机版1，9的链接WiFi以后在线升级到2，1版本。地图的文字超级小，是分辨率的问题吗？  按加号键放到最大也看不清字。不知道是为什么？要是分辨率的话能调吗？
3878,23685,求助中,,2017-2-15,在车机导航上先升级地图后升级2，1版本会怎么样,我看到有路口放大图就先升级地图了，然后又升级的2，1版本，升级完成以后地图文字非常小，几乎看不清文字。  能和我先升级地图有关系吗  
3879,23669,求助中,定位,2017-2-14,关于高德车机地图导航定位问题的探讨, 本帖最后由 lz_lqy 于 2017-2-14 22:37 编辑   &nbsp; &nbsp;&nbsp; &nbsp;&nbsp; &nbsp; 我的车是高尔夫6，车机是极豆D1，自从高德地图升级2.0版本，极豆升级2.30以后就出现了启动汽车后，进入导航GPS定不了位的问题，从启动到定位起码要15分钟以上时间。更要命的是回程时（指关机再开机也就是汽车熄火再点火）一路都定位不了，始终提示GPS定位中，将车辆开到开阔地带等等。严重的时候，明明显示有21颗星可就是定不了位，前天，无意中想到是不是地图数据的问题，就试着下载了最新地图数据，复制到U盘，上车后，将U盘中的amapauto8数据目录直接拷贝到车机数据存储路径的根目录下，若提醒则选择全部覆盖，然后重新启动高德地图，出去试了一下，GPS定位马上秒定，然后，又熄火再点火回程又试了一次，也是只要进入导航GPS马上定位成功，由此可见，一直困扰我们的GPS定位问题应该是地图数据的问题，可以用两个办法解决，一是覆盖式复制（如前所述），二是先删除高德地图根目录下的amapauto8数据目录，然后，再复制新的amapauto8数据目录到根目录。即可解决GPS定不了位的问题。究其根本原因，应该是现在的车机还没有一个适合的类似手机管家的程序，以整理多次升级造成的内存和数据存储紊乱的问题。以上仅是个人的一点不成熟的认识和看法，不一定正确，希望和同仁们一起探讨，使我们的高德车机导航越来越好用，使他真正成为我们行车安全的好帮手。
3880,23690,已解决,导航,2017-2-15,如何查看高地地图是哪个版本？,如何查看高地地图是哪个版本？                                                            amap_138****8393SGY20GtU 获得最佳答案
3881,22685,求助中,语音,2016-12-20,升级2.1～但是问题还是存在。什么时候能成为真正的导航...,左盼，右盼～终于盼来了高德的2.1版本。期望着终于能有声音了～结果呢？下载下来，安装后～还是没有声音。  设置～音量～大小都调了～还是没声音～  把车的声音调节到最大～有点声音了～可是突然一来电话～吓死了。震耳欲聋啊。  这高德～什么时候能真正解决这个问题呢？导航～不能总是让人低头去看吧～  猎豹cs10
3882,22671,已解决,高德地图车镜版,2016-12-20,征服者i699智能后视镜原装高德1.4车镜版在线导航,征服者i699智能后视镜原装高德1.4车镜版在线导航在高速上不显示出口名称和距离，只显示服务区的名称和距离；进入一个行政区域也不报名称                                                            amap_189****6861Mz4CRdXW 获得最佳答案
3883,22047,已解决,高德地图车镜版,2016-11-29,征服者i699智能后视镜原装的安装高德导航的版本低了,征服者i699智能后视镜原装的安装高德导航的版本低了，现在官网发布的不能安装，能不能推送适配原装高德导航的新版本？                                                            amap_188****3925qHfvuXAN 获得最佳答案
3884,23366,求助中,图面,2017-1-19,关于2.0以后版本的3D视图角度问题,不知道大家注意没有 升级2.0以后的版本 3D视图的角度跟1.9以前的版本变化很大 2.0以后的版本 分辨率在1:200以后基本就没有斜视角度了 2D和3D基本没有区别 都是直上直下的视角 完全没有3D的感觉了 不如以前1.9以前的版本              2.jpg (47.39 KB， 下载次数: 0)    下载附件        2017-1-19 17:15 上传                3D视图                1.jpg (45.16 KB， 下载次数: 0)    下载附件        2017-1-19 17:15 上传                2D视图        
3885,23582,已解决,导航,2017-2-9,讨论一下关于长途中导航自动切换路线的问题,场景：1.26(腊月二十九)从深圳市宝安区导航到江西省赣州市上犹县，熟悉的人都知道大概有三条线路：  ——惠州-河源线路，路途最短，但是路窄车多，只有双向四车道，与梅州车源共线，高峰期惠州-河源一带堵成翔～  ——增城-新丰-连平线路，路途适中，车少路宽，双向六车道至龙南，之后与上一条线路共线，易堵点在增城市区、信丰、南康一带  ——韶关线路，路途最远，双向4-6车道，与湖南、湖北车辆共线，车流量较大    腊月二十九本来应该是三条线路车流量都降下来了，我比较倾向于走增城-新丰-连平线路，原因是路途适中，路宽，惠州-河源一带路小，一旦发生交通事故，极易发生拥堵，韶关线路很少考虑，路途太远，车流量大，也是极易堵车～    好了，开始导航，选择增城线路，出发，本来是在G15(沈海高速)转G94(珠三角环线高速)，但是好像导航已经自动切换到惠州-河源线路，所以没有提示我转向G94，而是继续向前至G4E(武深高速)，转而走向惠州-河源，妈蛋，在高速上，我又不能停车下来重新导航，只能跟着走了～    结果在河源一带真的出现了大概15分钟的拥堵啊，不过也还好，很快就又通了，但是，这条线路车流量真的很大啊，速度上不去，均速估计在95-100km/h，宝宝不想走的啊      建议：  设置中新增一个开关，用户可以关闭自动切换导航线路                                                            amap_183****5674fO5xP8St 获得最佳答案
3886,22927,求助中,用户建议,2016-12-29,上海大众车系用德赛西威5015b适配版全部闪退！！！,上海大众车系用德赛西威5015b用2.04适配版全部闪退！！！德赛西威的群里只要是上汽的全部都有这个毛病，包括大众和斯柯达！！这么大的bug你们竟然没有发现？？好歹也是大厂之间合作，你们不测试一下？？还有公众版安装后吃字的毛病，从2.0测试，到2.1测试完全就没有任何修正！适配版倒是不口吃了，直接改休克了。劳烦请对自己的产品认真负责对待，别让用户对你们的产品失去关注的兴趣。              -b7098048a4fff4f.jpg (83.74 KB， 下载次数: 0)    下载附件      德赛适配版  2016-12-29 19:15 上传              
3887,23674,求助中,,2017-2-14,V2.1.0 正式版下载地图文件，amapauto8下3D文件夹为什么是空的,这几天在车载导航上新安装了高德V2.1.0 正式版，使用中感觉无3D地图，我原先使用的凯立德有啊。后仔细看了一下下载的载地图文件，amapauto8下3D文件夹为什么是空的，另3dcross下为什么只有北上广等几个大城市，没有其他城市？
3888,23681,求助中,,2017-2-14,装机问题,我今天把车机恢复出厂以后从新下载的1，9版本。地图也是1，9那个旧版本里面下载的。  感觉显示的没有以前好了。还有点卡。是不是地图版本装低了呢？  要是装低了怎么能下载1，9版本的地图呢？
3889,23535,求助中,导航,2017-2-6,在遇到当前路段不易通过时，建议高德地图根据驾驶...,在遇到当前路段不易通过时，建议高德地图根据驾驶员的实际情况推送更优路线
3890,23670,求助中,,2017-2-14,咨询一个关于高德与车企合作定制开发的问题,高德地图能不能为车企定制开发一些功能，如果可以费用那么是如何计算的呢？ 比如车友组队这个应用场景，我们公司想开发一个应用功能，在高德地图的基础上，能够有一个车友之间能够与附近的车友进行语音通讯的功能。  希望能够帮忙解答一下，谢谢！
3891,23633,求助中,语音,2017-2-13,没声音没声音没声音,飞歌G7，使用最新版本没声音，使用1.9版本正常，什么问题？
3892,23655,求助中,车友分享,2017-2-13,高德地图车机版2.1.0.2061刚刚发布, 本帖最后由 老广东 于 2017-2-13 19:59 编辑   能没有任何改变，只是修复了在部分机型上崩溃的BUG，比如导航、巡航时退出、卡死等现象。不崩溃的可以不升级。                  190239d90eghex5x0iekgx.png.thumb.jpg (126.58 KB， 下载次数: 0)    下载附件        2017-2-13 19:57 上传                  http://pan.baidu.com/s/1eRO4J30  
3893,23660,求助中,地图数据,2017-2-14,地图数据丢失？, 本帖最后由 润月微风 于 2017-2-14 08:22 编辑   昨晚下载的地图数据重新打开车机版时所有地图都“不见”了，要重新下载。储存路径选内置卡还是外置卡好？是不是高德APp和数据都选在外置卡好点？
3894,23649,求助中,车友分享,2017-2-13,升级了,今天升级到金牌会员，发贴留个纪念
3895,23647,求助中,用户建议,2017-2-13,关于区间测速的一些想法,&nbsp; &nbsp;&nbsp; &nbsp;作为高德地图车机版的粉丝已经一年多了，非常感谢贵公司提供如此神器，并且还免费。  &nbsp; &nbsp;&nbsp; &nbsp;提一点小小建议，现在道路上区间测速越来越多。而高德地图车机版对区间测速的播报功能几乎为零。  &nbsp; &nbsp;&nbsp; &nbsp;针对此问题能不能增加以下功能：  &nbsp; &nbsp;&nbsp; &nbsp;针对区间测速路段，自动计算出该路段内平均车速，在距测速路段结束1/2或1/3处给于提醒，并提示出剩余测速区间推荐车速。  &nbsp; &nbsp;&nbsp; &nbsp;以上建议希望贵公司予以考虑，谢谢！
